batch_1/000058.jpg,4,"[802.0, 405.0, 547.0, 1404.0]",plastic,3
batch_1/000058.jpg,7,"[971.0, 405.0, 296.0, 191.0]",plastic,3
batch_1/000060.jpg,11,"[750.0, 244.0, 402.0, 1467.0]",special,4
batch_1/000060.jpg,33,"[1205.0, 989.0, 332.0, 602.0]",paper,2
batch_1/000003.jpg,20,"[714.0, 1093.0, 234.0, 237.0]",paper,2
batch_1/000011.jpg,12,"[522.0, 1168.0, 240.0, 122.0]",plastic,3
batch_1/000032.jpg,12,"[503.0, 808.0, 445.0, 357.0]",plastic,3
batch_1/000032.jpg,50,"[510.0, 953.0, 78.0, 61.0]",plastic,3
batch_1/000040.jpg,10,"[285.0, 402.0, 472.0, 624.0]",plastic,3
batch_1/000040.jpg,10,"[1450.0, 379.0, 514.0, 612.0]",plastic,3
batch_1/000040.jpg,50,"[504.0, 451.0, 172.0, 96.0]",plastic,3
batch_1/000040.jpg,50,"[1754.0, 479.0, 184.0, 84.0]",plastic,3
batch_1/000043.jpg,10,"[602.0, 290.0, 865.0, 1059.0]",plastic,3
batch_1/000043.jpg,50,"[923.0, 337.0, 227.0, 277.0]",plastic,3
batch_1/000049.jpg,12,"[399.0, 502.0, 483.0, 741.0]",plastic,3
batch_1/000049.jpg,50,"[451.0, 572.0, 158.0, 73.0]",plastic,3
batch_1/000054.jpg,11,"[184.0, 898.0, 494.0, 854.0]",special,4
batch_1/000054.jpg,4,"[605.0, 259.0, 379.0, 1196.0]",plastic,3
batch_1/000054.jpg,4,"[1051.0, 202.0, 486.0, 1078.0]",plastic,3
batch_1/000054.jpg,7,"[1263.0, 202.0, 273.0, 302.0]",plastic,3
batch_1/000061.jpg,11,"[274.0, 723.0, 663.0, 846.0]",special,4
batch_1/000021.jpg,6,"[852.0, 638.0, 687.0, 291.0]",glass,1
batch_1/000021.jpg,39,"[256.0, 705.0, 678.0, 417.0]",plastic,3
batch_1/000022.jpg,6,"[647.0, 1033.0, 820.0, 376.0]",glass,1
batch_1/000022.jpg,39,"[313.0, 1400.0, 414.0, 135.0]",plastic,3
batch_1/000023.jpg,5,"[372.0, 1441.0, 293.0, 221.0]",plastic,3
batch_1/000023.jpg,12,"[1015.0, 979.0, 190.0, 214.0]",plastic,3
batch_1/000023.jpg,12,"[904.0, 1493.0, 168.0, 166.0]",plastic,3
batch_1/000023.jpg,12,"[683.0, 1550.0, 221.0, 103.0]",plastic,3
batch_1/000023.jpg,12,"[1043.0, 792.0, 144.0, 164.0]",plastic,3
batch_1/000023.jpg,50,"[1162.0, 1166.0, 18.0, 27.0]",plastic,3
batch_1/000023.jpg,7,"[371.0, 1437.0, 31.0, 49.0]",plastic,3
batch_1/000024.jpg,12,"[218.0, 1457.0, 273.0, 273.0]",plastic,3
batch_1/000024.jpg,12,"[634.0, 860.0, 227.0, 232.0]",plastic,3
batch_1/000024.jpg,5,"[463.0, 1112.0, 126.0, 162.0]",plastic,3
batch_1/000027.jpg,12,"[668.0, 717.0, 455.0, 655.0]",plastic,3
batch_1/000028.jpg,45,"[351.0, 460.0, 910.0, 683.0]",plastic,3
batch_1/000030.jpg,12,"[604.0, 1052.0, 187.0, 320.0]",plastic,3
batch_1/000031.jpg,12,"[470.0, 1040.0, 413.0, 321.0]",plastic,3
batch_1/000042.jpg,10,"[664.0, 619.0, 239.0, 270.0]",plastic,3
batch_1/000042.jpg,10,"[1179.0, 662.0, 286.0, 265.0]",plastic,3
batch_1/000042.jpg,50,"[753.0, 722.0, 81.0, 113.0]",plastic,3
batch_1/000042.jpg,50,"[1318.0, 677.0, 65.0, 98.0]",plastic,3
batch_1/000050.jpg,12,"[642.0, 854.0, 833.0, 804.0]",plastic,3
batch_1/000050.jpg,40,"[124.0, 735.0, 392.0, 550.0]",plastic,3
batch_1/000059.jpg,11,"[656.0, 705.0, 319.0, 841.0]",special,4
batch_1/000059.jpg,33,"[744.0, 551.0, 792.0, 777.0]",paper,2
batch_1/000059.jpg,31,"[975.0, 221.0, 561.0, 326.0]",trash,5
batch_1/000059.jpg,13,"[1032.0, 281.0, 28.0, 146.0]",trash,5
batch_1/000000.jpg,5,"[710.0, 1225.0, 153.0, 198.0]",plastic,3
batch_1/000013.jpg,6,"[811.0, 1123.0, 199.0, 350.0]",glass,1
batch_1/000015.jpg,36,"[1346.0, 1367.0, 191.0, 292.0]",plastic,3
batch_1/000015.jpg,42,"[828.0, 1058.0, 193.0, 187.0]",plastic,3
batch_1/000016.jpg,6,"[593.0, 934.0, 432.0, 238.0]",glass,1
batch_1/000017.jpg,6,"[713.0, 530.0, 191.0, 373.0]",glass,1
batch_1/000025.jpg,12,"[323.0, 1055.0, 487.0, 352.0]",plastic,3
batch_1/000025.jpg,50,"[749.0, 1289.0, 25.0, 86.0]",plastic,3
batch_1/000025.jpg,33,"[1426.0, 1294.0, 110.0, 273.0]",paper,2
batch_1/000029.jpg,12,"[652.0, 874.0, 425.0, 689.0]",plastic,3
batch_1/000035.jpg,4,"[33.0, 230.0, 602.0, 1316.0]",plastic,3
batch_1/000035.jpg,4,"[807.0, 103.0, 710.0, 1613.0]",plastic,3
batch_1/000035.jpg,23,"[886.0, 522.0, 314.0, 432.0]",glass,1
batch_1/000037.jpg,10,"[929.0, 557.0, 379.0, 500.0]",plastic,3
batch_1/000037.jpg,10,"[494.0, 531.0, 372.0, 533.0]",plastic,3
batch_1/000037.jpg,10,"[709.0, 271.0, 296.0, 482.0]",plastic,3
batch_1/000037.jpg,50,"[658.0, 639.0, 137.0, 90.0]",plastic,3
batch_1/000037.jpg,50,"[781.0, 293.0, 101.0, 76.0]",plastic,3
batch_1/000045.jpg,10,"[564.0, 1303.0, 522.0, 233.0]",plastic,3
batch_1/000045.jpg,10,"[0.0, 452.0, 437.0, 504.0]",plastic,3
batch_1/000045.jpg,10,"[395.0, 475.0, 424.0, 486.0]",plastic,3
batch_1/000045.jpg,10,"[804.0, 465.0, 339.0, 501.0]",plastic,3
batch_1/000045.jpg,10,"[1128.0, 327.0, 496.0, 648.0]",plastic,3
batch_1/000045.jpg,10,"[1583.0, 315.0, 466.0, 669.0]",plastic,3
batch_1/000038.jpg,10,"[238.0, 686.0, 401.0, 475.0]",plastic,3
batch_1/000038.jpg,10,"[802.0, 410.0, 413.0, 344.0]",plastic,3
batch_1/000038.jpg,10,"[1498.0, 636.0, 405.0, 477.0]",plastic,3
batch_1/000038.jpg,50,"[392.0, 764.0, 157.0, 80.0]",plastic,3
batch_1/000038.jpg,50,"[1134.0, 570.0, 64.0, 83.0]",plastic,3
batch_1/000038.jpg,50,"[1719.0, 752.0, 140.0, 98.0]",plastic,3
batch_1/000065.JPG,27,"[53.0, 480.0, 1041.0, 1047.0]",plastic,3
batch_1/000065.JPG,28,"[1414.0, 1285.0, 599.0, 594.0]",plastic,3
batch_1/000065.JPG,15,"[1824.0, 475.0, 1028.0, 735.0]",paper,2
batch_1/000065.JPG,15,"[1183.0, 55.0, 1006.0, 1054.0]",paper,2
batch_1/000066.JPG,15,"[413.0, 1120.0, 1143.0, 922.0]",paper,2
batch_1/000067.JPG,15,"[31.0, 194.0, 1700.0, 2107.0]",paper,2
batch_1/000068.JPG,55,"[898.0, 1777.0, 770.0, 197.0]",plastic,3
batch_1/000069.JPG,12,"[1050.0, 1654.0, 410.0, 353.0]",plastic,3
batch_1/000070.JPG,12,"[1038.0, 1111.0, 255.0, 637.0]",plastic,3
batch_1/000071.JPG,14,"[1024.0, 1397.0, 556.0, 592.0]",paper,2
batch_1/000072.JPG,42,"[704.0, 1301.0, 683.0, 591.0]",plastic,3
batch_1/000072.JPG,33,"[1.0, 1413.0, 814.0, 1030.0]",paper,2
batch_1/000073.JPG,12,"[940.0, 837.0, 492.0, 711.0]",plastic,3
batch_1/000074.JPG,20,"[1205.0, 1905.0, 211.0, 271.0]",paper,2
batch_1/000076.JPG,55,"[603.0, 1908.0, 382.0, 359.0]",plastic,3
batch_1/000078.JPG,34,"[421.0, 1009.0, 1362.0, 1946.0]",paper,2
batch_1/000079.JPG,34,"[257.0, 1089.0, 1712.0, 1781.0]",paper,2
batch_1/000081.JPG,5,"[749.0, 1972.0, 444.0, 284.0]",plastic,3
batch_1/000081.JPG,7,"[1135.0, 1972.0, 57.0, 91.0]",plastic,3
batch_1/000082.JPG,42,"[966.0, 1399.0, 525.0, 485.0]",plastic,3
batch_1/000083.JPG,20,"[942.0, 950.0, 494.0, 504.0]",paper,2
batch_1/000083.JPG,27,"[1390.0, 915.0, 278.0, 564.0]",plastic,3
batch_1/000084.JPG,21,"[701.0, 2191.0, 605.0, 559.0]",plastic,3
batch_1/000084.JPG,27,"[1070.0, 2180.0, 306.0, 426.0]",plastic,3
batch_1/000084.JPG,12,"[1090.0, 411.0, 170.0, 148.0]",plastic,3
batch_1/000084.JPG,12,"[1905.0, 284.0, 146.0, 151.0]",plastic,3
batch_1/000085.JPG,55,"[871.0, 1258.0, 841.0, 313.0]",plastic,3
batch_1/000085.JPG,9,"[1562.0, 1159.0, 69.0, 96.0]",glass,1
batch_1/000085.JPG,9,"[2355.0, 1425.0, 74.0, 44.0]",glass,1
batch_1/000086.JPG,49,"[1246.0, 1052.0, 407.0, 563.0]",plastic,3
batch_1/000087.JPG,34,"[1018.0, 1125.0, 358.0, 397.0]",paper,2
batch_1/000088.JPG,10,"[311.0, 1648.0, 865.0, 853.0]",plastic,3
batch_1/000088.JPG,26,"[1633.0, 1055.0, 724.0, 1196.0]",glass,1
batch_1/000088.JPG,28,"[1833.0, 1055.0, 519.0, 365.0]",plastic,3
batch_1/000088.JPG,31,"[829.0, 2.0, 1196.0, 1267.0]",trash,5
batch_1/000090.JPG,10,"[608.0, 439.0, 931.0, 1192.0]",plastic,3
batch_1/000090.JPG,25,"[1118.0, 1008.0, 386.0, 380.0]",biodegradable,0
batch_1/000091.JPG,54,"[0.0, 414.0, 2190.0, 1601.0]",plastic,3
batch_1/000091.JPG,8,"[2593.0, 914.0, 582.0, 441.0]",plastic,3
batch_1/000092.JPG,14,"[277.0, 686.0, 1133.0, 1198.0]",paper,2
batch_1/000092.JPG,43,"[1533.0, 926.0, 618.0, 656.0]",plastic,3
batch_1/000092.JPG,39,"[1535.0, 926.0, 614.0, 525.0]",plastic,3
batch_1/000093.JPG,43,"[1278.0, 1841.0, 602.0, 654.0]",plastic,3
batch_1/000094.JPG,36,"[311.0, 729.0, 1507.0, 1739.0]",plastic,3
batch_1/000094.JPG,25,"[665.0, 936.0, 1057.0, 1023.0]",biodegradable,0
batch_1/000095.JPG,40,"[620.0, 1033.0, 1749.0, 2161.0]",plastic,3
batch_1/000095.JPG,53,"[959.0, 583.0, 366.0, 521.0]",trash,5
batch_1/000095.JPG,53,"[480.0, 541.0, 483.0, 732.0]",trash,5
batch_1/000096.JPG,38,"[597.0, 1008.0, 1218.0, 1126.0]",trash,5
batch_1/000062.JPG,12,"[870.0, 673.0, 620.0, 386.0]",plastic,3
batch_1/000062.JPG,12,"[1447.0, 829.0, 603.0, 661.0]",plastic,3
batch_1/000062.JPG,5,"[657.0, 1036.0, 835.0, 361.0]",plastic,3
batch_1/000062.JPG,50,"[1472.0, 1384.0, 109.0, 44.0]",plastic,3
batch_1/000062.JPG,39,"[0.0, 2135.0, 440.0, 745.0]",plastic,3
batch_1/000062.JPG,39,"[1963.0, 405.0, 81.0, 47.0]",plastic,3
batch_1/000062.JPG,36,"[524.0, 1487.0, 878.0, 1427.0]",plastic,3
batch_1/000062.JPG,36,"[625.0, 2233.0, 403.0, 461.0]",plastic,3
batch_1/000062.JPG,36,"[1904.0, 49.0, 180.0, 148.0]",plastic,3
batch_1/000062.JPG,0,"[2016.0, 1783.0, 117.0, 87.0]",plastic,3
batch_1/000062.JPG,0,"[1065.0, 2681.0, 58.0, 117.0]",plastic,3
batch_1/000062.JPG,33,"[1113.0, 411.0, 105.0, 180.0]",paper,2
batch_1/000062.JPG,7,"[657.0, 1217.0, 80.0, 160.0]",plastic,3
batch_1/000098.JPG,5,"[571.0, 985.0, 447.0, 814.0]",plastic,3
batch_1/000098.JPG,39,"[1751.0, 2342.0, 174.0, 90.0]",plastic,3
batch_1/000098.JPG,8,"[1998.0, 1730.0, 85.0, 67.0]",plastic,3
batch_1/000098.JPG,7,"[797.0, 985.0, 96.0, 53.0]",plastic,3
batch_1/000098.JPG,50,"[1913.0, 2526.0, 125.0, 95.0]",plastic,3
batch_1/000099.JPG,37,"[657.0, 15.0, 553.0, 583.0]",plastic,3
batch_1/000099.JPG,27,"[850.0, 1772.0, 424.0, 418.0]",plastic,3
batch_1/000064.JPG,22,"[913.0, 1077.0, 606.0, 591.0]",paper,2
batch_1/000100.JPG,22,"[930.0, 615.0, 706.0, 709.0]",paper,2
batch_1/000101.JPG,56,"[1040.0, 59.0, 910.0, 2252.0]",paper,2
batch_1/000101.JPG,23,"[439.0, 1055.0, 1445.0, 1373.0]",glass,1
batch_1/000102.JPG,17,"[812.0, 1171.0, 1204.0, 825.0]",paper,2
batch_1/000102.JPG,17,"[955.0, 340.0, 1040.0, 878.0]",paper,2
batch_1/000102.JPG,17,"[1824.0, 720.0, 610.0, 818.0]",paper,2
batch_1/000102.JPG,25,"[1177.0, 1887.0, 52.0, 48.0]",biodegradable,0
batch_1/000102.JPG,25,"[1014.0, 1875.0, 50.0, 46.0]",biodegradable,0
batch_1/000104.JPG,2,"[1958.0, 128.0, 564.0, 685.0]",plastic,3
batch_1/000104.JPG,1,"[1322.0, 425.0, 311.0, 215.0]",special,4
batch_1/000104.JPG,11,"[734.0, 1236.0, 1192.0, 1153.0]",special,4
batch_1/000104.JPG,7,"[2245.0, 1878.0, 284.0, 270.0]",plastic,3
batch_1/000104.JPG,7,"[2493.0, 1045.0, 260.0, 184.0]",plastic,3
batch_1/000104.JPG,54,"[2493.0, 1044.0, 689.0, 1229.0]",plastic,3
batch_1/000104.JPG,54,"[1545.0, 1010.0, 375.0, 455.0]",plastic,3
batch_1/000105.JPG,36,"[848.0, 1113.0, 1099.0, 1418.0]",plastic,3
batch_1/000106.JPG,13,"[1105.0, 827.0, 756.0, 295.0]",trash,5
batch_1/000106.JPG,13,"[760.0, 1661.0, 523.0, 195.0]",trash,5
batch_1/000106.JPG,13,"[951.0, 2782.0, 299.0, 422.0]",trash,5
batch_1/000106.JPG,4,"[1680.0, 2500.0, 278.0, 682.0]",plastic,3
batch_1/000106.JPG,4,"[2030.0, 2438.0, 417.0, 635.0]",plastic,3
batch_1/000106.JPG,7,"[2112.0, 2439.0, 336.0, 229.0]",plastic,3
batch_1/000107.JPG,12,"[2039.0, 1606.0, 360.0, 536.0]",plastic,3
batch_1/000107.JPG,38,"[1909.0, 544.0, 200.0, 268.0]",trash,5
batch_1/000107.JPG,38,"[2061.0, 501.0, 189.0, 286.0]",trash,5
batch_1/000107.JPG,38,"[2153.0, 413.0, 192.0, 277.0]",trash,5
batch_1/000107.JPG,50,"[2223.0, 2025.0, 101.0, 92.0]",plastic,3
batch_1/000108.JPG,51,"[821.0, 1683.0, 683.0, 725.0]",trash,5
batch_1/000110.JPG,39,"[676.0, 546.0, 212.0, 292.0]",plastic,3
batch_1/000110.JPG,12,"[779.0, 2933.0, 240.0, 116.0]",plastic,3
batch_1/000111.JPG,12,"[844.0, 2332.0, 257.0, 296.0]",plastic,3
batch_1/000111.JPG,12,"[434.0, 1871.0, 187.0, 281.0]",plastic,3
batch_1/000111.JPG,45,"[839.0, 1845.0, 241.0, 375.0]",plastic,3
batch_1/000115.JPG,18,"[1523.0, 1057.0, 564.0, 539.0]",paper,2
batch_1/000115.JPG,5,"[361.0, 520.0, 698.0, 331.0]",plastic,3
batch_1/000115.JPG,7,"[993.0, 520.0, 65.0, 97.0]",plastic,3
batch_1/000115.JPG,12,"[2278.0, 759.0, 457.0, 213.0]",plastic,3
batch_1/000115.JPG,45,"[2981.0, 151.0, 283.0, 294.0]",plastic,3
batch_1/000115.JPG,33,"[2427.0, 845.0, 413.0, 262.0]",paper,2
batch_1/000117.JPG,20,"[1555.0, 799.0, 395.0, 502.0]",paper,2
batch_1/000117.JPG,27,"[1591.0, 799.0, 356.0, 319.0]",plastic,3
batch_1/000117.JPG,33,"[2185.0, 1042.0, 112.0, 268.0]",paper,2
batch_1/000118.JPG,42,"[831.0, 1289.0, 348.0, 251.0]",plastic,3
batch_1/000119.JPG,25,"[922.0, 1748.0, 492.0, 775.0]",biodegradable,0
batch_1/000120.JPG,36,"[593.0, 1208.0, 1311.0, 856.0]",plastic,3
batch_1/000121.JPG,7,"[728.0, 2087.0, 192.0, 204.0]",plastic,3
batch_1/000121.JPG,8,"[1050.0, 1243.0, 167.0, 119.0]",plastic,3
batch_1/000122.JPG,8,"[654.0, 1783.0, 126.0, 114.0]",plastic,3
batch_1/000004.jpg,12,"[649.0, 55.0, 93.0, 88.0]",plastic,3
batch_1/000124.JPG,57,"[489.0, 124.0, 1761.0, 3125.0]",plastic,3
batch_1/000124.JPG,0,"[808.0, 2039.0, 609.0, 716.0]",plastic,3
batch_1/000124.JPG,0,"[1318.0, 2098.0, 373.0, 488.0]",plastic,3
batch_1/000127.JPG,10,"[1.0, 1727.0, 849.0, 1217.0]",plastic,3
batch_1/000127.JPG,10,"[768.0, 1254.0, 962.0, 675.0]",plastic,3
batch_1/000127.JPG,36,"[0.0, 702.0, 877.0, 1401.0]",plastic,3
batch_1/000127.JPG,36,"[200.0, 1601.0, 2248.0, 1663.0]",plastic,3
batch_1/000127.JPG,38,"[1.0, 0.0, 2447.0, 1097.0]",trash,5
batch_1/000127.JPG,14,"[661.0, 97.0, 1787.0, 1212.0]",paper,2
batch_1/000127.JPG,14,"[1711.0, 1285.0, 736.0, 958.0]",paper,2
batch_1/000127.JPG,45,"[0.0, 158.0, 1532.0, 1156.0]",plastic,3
batch_1/000127.JPG,43,"[634.0, 71.0, 513.0, 163.0]",plastic,3
batch_1/000127.JPG,31,"[434.0, 84.0, 291.0, 188.0]",trash,5
batch_1/000128.JPG,14,"[0.0, 0.0, 1528.0, 1687.0]",paper,2
batch_1/000128.JPG,16,"[52.0, 71.0, 758.0, 654.0]",paper,2
batch_1/000128.JPG,14,"[0.0, 1093.0, 1936.0, 1756.0]",paper,2
batch_1/000128.JPG,12,"[1102.0, 861.0, 611.0, 339.0]",plastic,3
batch_1/000128.JPG,10,"[1505.0, 401.0, 543.0, 567.0]",plastic,3
batch_1/000128.JPG,10,"[1850.0, 1007.0, 598.0, 531.0]",plastic,3
batch_1/000128.JPG,13,"[1694.0, 727.0, 602.0, 538.0]",trash,5
batch_1/000128.JPG,50,"[2294.0, 1152.0, 154.0, 161.0]",plastic,3
batch_1/000128.JPG,4,"[954.0, 1582.0, 1492.0, 1290.0]",plastic,3
batch_1/000128.JPG,7,"[953.0, 2663.0, 173.0, 211.0]",plastic,3
batch_1/000128.JPG,36,"[0.0, 2601.0, 868.0, 617.0]",plastic,3
batch_1/000128.JPG,0,"[739.0, 2488.0, 704.0, 570.0]",plastic,3
batch_1/000128.JPG,0,"[1447.0, 2388.0, 1001.0, 876.0]",plastic,3
batch_1/000129.JPG,17,"[0.0, 1139.0, 2394.0, 1963.0]",paper,2
batch_1/000129.JPG,10,"[618.0, 1224.0, 249.0, 242.0]",plastic,3
batch_1/000129.JPG,16,"[984.0, 901.0, 440.0, 633.0]",paper,2
batch_1/000129.JPG,14,"[1014.0, 805.0, 447.0, 362.0]",paper,2
batch_1/000129.JPG,15,"[1196.0, 549.0, 262.0, 276.0]",paper,2
batch_1/000129.JPG,14,"[1479.0, 772.0, 596.0, 328.0]",paper,2
batch_1/000129.JPG,14,"[335.0, 641.0, 620.0, 511.0]",paper,2
batch_1/000028.jpg,59,"[454.0, 1437.0, 36.0, 102.0]",trash,5
batch_1/000068.JPG,59,"[170.0, 1508.0, 86.0, 154.0]",trash,5
batch_1/000068.JPG,59,"[130.0, 1348.0, 78.0, 98.0]",trash,5
batch_1/000072.JPG,59,"[968.0, 2492.0, 138.0, 126.0]",trash,5
batch_1/000074.JPG,59,"[1776.0, 1222.0, 38.0, 10.0]",trash,5
batch_1/000076.JPG,59,"[548.0, 1836.0, 52.0, 52.0]",trash,5
batch_1/000076.JPG,59,"[368.0, 1658.0, 56.0, 58.0]",trash,5
batch_1/000076.JPG,59,"[302.0, 1634.0, 76.0, 80.0]",trash,5
batch_1/000076.JPG,59,"[54.0, 1340.0, 60.0, 62.0]",trash,5
batch_1/000076.JPG,59,"[1180.0, 876.0, 74.0, 70.0]",trash,5
batch_1/000076.JPG,59,"[1026.0, 1004.0, 70.0, 70.0]",trash,5
batch_1/000081.JPG,59,"[1388.0, 2610.0, 64.0, 96.0]",trash,5
batch_1/000085.JPG,59,"[1338.0, 1236.0, 74.0, 46.0]",trash,5
batch_1/000085.JPG,59,"[1536.0, 1146.0, 118.0, 32.0]",trash,5
batch_1/000085.JPG,59,"[1590.0, 1214.0, 124.0, 86.0]",trash,5
batch_1/000085.JPG,59,"[1676.0, 1424.0, 34.0, 102.0]",trash,5
batch_1/000085.JPG,59,"[1710.0, 1472.0, 104.0, 40.0]",trash,5
batch_1/000085.JPG,59,"[1854.0, 1278.0, 28.0, 82.0]",trash,5
batch_1/000086.JPG,59,"[740.0, 540.0, 122.0, 62.0]",trash,5
batch_1/000086.JPG,59,"[1396.0, 1630.0, 124.0, 86.0]",trash,5
batch_1/000087.JPG,59,"[148.0, 816.0, 60.0, 72.0]",trash,5
batch_1/000108.JPG,59,"[1296.0, 1512.0, 84.0, 116.0]",trash,5
batch_1/000115.JPG,59,"[474.0, 496.0, 90.0, 44.0]",trash,5
batch_1/000115.JPG,59,"[898.0, 346.0, 38.0, 18.0]",trash,5
batch_1/000115.JPG,59,"[248.0, 84.0, 64.0, 28.0]",trash,5
batch_1/000115.JPG,59,"[700.0, 1560.0, 58.0, 34.0]",trash,5
batch_1/000120.JPG,59,"[1822.0, 1026.0, 34.0, 44.0]",trash,5
batch_10/000000.jpg,5,"[1370.0, 1291.0, 380.0, 150.0]",plastic,3
batch_10/000001.jpg,4,"[247.0, 101.04761, 458.0, 397.99998999999997]",plastic,3
batch_10/000001.jpg,7,"[247.0, 427.0476, 77.0, 70.0]",plastic,3
batch_10/000001.jpg,54,"[2231.0, 836.0476, 263.0, 206.0000000000001]",plastic,3
batch_10/000001.jpg,5,"[2577.0952, 423.0476, 168.0, 139.0]",plastic,3
batch_10/000002.jpg,29,"[257.0, 1386.0, 116.0, 28.0]",plastic,3
batch_10/000002.jpg,5,"[1224.0, 994.0, 406.0, 200.0]",plastic,3
batch_10/000002.jpg,7,"[1224.0, 1159.0, 33.0, 37.0]",plastic,3
batch_10/000002.jpg,36,"[7.0, 689.0, 102.0, 82.0]",plastic,3
batch_10/000003.jpg,36,"[1.0, 238.99999999999997, 98.0, 84.00000000000003]",plastic,3
batch_10/000003.jpg,5,"[516.0, 377.0, 248.0, 178.0]",plastic,3
batch_10/000003.jpg,5,"[665.0, 313.0, 245.0, 191.00000000000006]",plastic,3
batch_10/000003.jpg,36,"[488.0, 340.0, 138.0, 88.0]",plastic,3
batch_10/000003.jpg,36,"[399.0, 156.0, 78.00000000000006, 70.0]",plastic,3
batch_10/000003.jpg,39,"[749.0, 607.0, 66.0, 69.0]",plastic,3
batch_10/000003.jpg,21,"[1130.0, 839.0000000000001, 100.0, 100.99999999999989]",plastic,3
batch_10/000003.jpg,40,"[2104.0, 355.0, 299.0, 118.0]",plastic,3
batch_10/000003.jpg,36,"[2042.0000000000002, 585.0, 286.9999999999998, 145.0]",plastic,3
batch_10/000003.jpg,36,"[2902.0, 234.0, 200.0, 211.0]",plastic,3
batch_10/000004.jpg,40,"[549.0, 2217.0, 149.0, 184.0]",plastic,3
batch_10/000004.jpg,36,"[959.0, 2301.0, 487.0, 269.0]",plastic,3
